order_id,product_id,product_name,category,price,quantity,discount_percent,region,status,customer_name,order_date
102052,3052,Jeans,Clothing,1127.53,7.0,0,South,Cancelled,Customer_107,15-02-2026
102053,3053,Tea,Groceries,69193.69,6.0,20,West,Returned,Customer_311,23-02-2025
102054,3054,Rice,Groceries,79753.38,9.0,15,South,Pending,Customer_30,09-12-2025
102055,3055,Jeans,Clothing,26044.85,6.0,20,South,Returned,Customer_103,05-03-2026
102056,3056,Tablet,Electronics,59658.5,8.0,0,East,Pending,Customer_350,26-11-2025
102057,3057,Coffee,Groceries,5871.52,8.0,15,East,Cancelled,Customer_131,12-06-2025
102058,3058,Oil,Groceries,58710.98,1.0,10,South,Pending,Customer_245,04-08-2025
102059,3059,Milk,Groceries,45598.62,4.0,5,South,Returned,Customer_53,19-04-2025
102060,3060,Camera,Electronics,83030.22,8.0,15,North,Returned,Customer_85,28-02-2025
102061,3061,Jeans,Clothing,61717.13,9.0,20,West,Pending,Customer_17,19-01-2026
102062,3062,Table,Furniture,,10.0,5,South,Completed,Customer_461,04-07-2025
102063,3063,Rice,Groceries,9655.97,5.0,15,North,Completed,Customer_217,26-01-2025
102064,3064,Camera,Electronics,46508.86,1.0,0,West,Pending,Customer_229,10-02-2025
102065,3065,Hoodie,Clothing,1176.95,1.0,5,West,Returned,Customer_94,17-09-2025
102066,3066,Shirt,Clothing,57799.45,2.0,20,East,Returned,Customer_222,05-09-2025
102067,3067,Cricket Bat,Sports,54039.13,10.0,10,East,Completed,Customer_81,25-12-2025
102068,3068,Gloves,Sports,61313.54,9.0,5,South,Pending,Customer_237,11-06-2025
102069,3069,Milk,Groceries,54137.72,2.0,15,South,Cancelled,Customer_334,18-02-2025
102070,3070,Shoes,Clothing,81728.71,1.0,15,West,Returned,Customer_331,06-12-2025
102071,3071,Stool,Furniture,86314.96,9.0,5,West,Cancelled,Customer_320,18-01-2026
102072,3072,Camera,Electronics,72306.32,9.0,0,West,Returned,Customer_187,27-02-2026
102073,3073,Keyboard,Electronics,4555.03,1.0,20,South,Completed,Customer_85,10-07-2025
102074,3074,Tablet,Electronics,77685.29,5.0,0,East,Cancelled,Customer_278,05-02-2025
102075,3075,Football,Sports,17417.94,3.0,5,South,Completed,Customer_491,21-06-2025
102076,3076,Cabinet,Furniture,6816.84,3.0,10,East,Completed,Customer_59,20-08-2025
102077,3077,Jacket,Clothing,32923.22,1.0,20,East,Pending,Customer_320,18-07-2025
102078,3078,Sofa,Furniture,87527.19,5.0,5,West,Pending,Customer_4,28-01-2025
102079,3079,Shoes,Clothing,74687.44,9.0,5,East,Cancelled,Customer_47,15-06-2025
102080,3080,Cricket Bat,Sports,44488.67,6.0,20,South,Completed,Customer_61,27-05-2025
102081,3081,Stool,Furniture,40208.7,2.0,10,East,Pending,Customer_34,16-01-2025
102082,3082,Milk,Groceries,59570.23,5.0,15,East,Completed,Customer_301,16-05-2025
102083,3083,Shelf,Furniture,44689.22,4.0,15,South,Returned,Customer_438,08-10-2025
102084,3084,Sugar,Groceries,15199.36,9.0,15,North,Pending,Customer_360,27-01-2025
102085,3085,Badminton Racket,Sports,12134.51,4.0,5,East,Cancelled,Customer_448,21-05-2025
102086,3086,T-Shirt,Clothing,19186.08,2.0,10,East,Completed,Customer_163,07-04-2025
102087,3087,Jeans,Clothing,72007.55,3.0,10,South,Completed,Customer_265,29-03-2026
102088,3088,Coffee,Groceries,63807.35,5.0,10,East,Pending,Customer_79,06-04-2025
102089,3089,Helmet,Sports,23703.07,5.0,20,North,Pending,Customer_377,08-01-2025
102090,3090,Shoes,Clothing,48361.94,1.0,20,South,Pending,Customer_451,29-08-2025
102091,3091,Shelf,Furniture,35493.59,6.0,5,East,Returned,Customer_367,24-10-2025
102092,3092,Eggs,Groceries,5827.27,9.0,10,South,Pending,Customer_499,25-11-2025
102093,3093,Coffee,Groceries,,3.0,15,West,Pending,Customer_338,22-06-2025
102094,3094,Jacket,Clothing,92405.38,6.0,20,West,Pending,Customer_285,12-06-2025
102095,3095,Desk,Furniture,86970.68,1.0,10,West,Pending,Customer_388,04-11-2025
102096,3096,Milk,Groceries,55291.82,4.0,5,North,Completed,Customer_436,23-06-2025
102097,3097,Sofa,Furniture,92213.61,2.0,20,North,Completed,Customer_311,04-03-2026
102098,3098,Milk,Groceries,83164.38,8.0,0,East,Cancelled,Customer_424,23-02-2025
102099,3099,Tennis Racket,Sports,43087.83,3.0,0,North,Pending,Customer_315,18-03-2025
102100,3100,Mouse,Electronics,57534.59,4.0,20,South,Pending,Customer_83,02-11-2025
102101,3101,Oil,Groceries,8775.67,10.0,0,West,Completed,Customer_478,28-05-2025
102102,3102,Coffee,Groceries,65941.68,6.0,15,North,Returned,Customer_500,23-03-2026
102103,3103,Shelf,Furniture,28209.88,9.0,0,East,Pending,Customer_238,27-06-2025
102104,3104,Bed,Furniture,42423.56,8.0,5,North,Pending,Customer_445,22-07-2025
102105,3105,Oil,Groceries,1341.84,10.0,15,East,Pending,Customer_481,24-07-2025
102106,3106,Printer,Electronics,34961.71,5.0,15,South,Returned,Customer_241,02-02-2026
102107,3107,Tennis Racket,Sports,47713.22,7.0,15,South,Cancelled,Customer_310,27-10-2025
102108,3108,Chair,Furniture,81897.07,7.0,10,North,Returned,Customer_11,30-03-2025
102109,3109,Bread,Groceries,17326.31,3.0,20,South,Returned,Customer_158,01-10-2025
102110,3110,T-Shirt,Clothing,76881.39,3.0,10,South,Returned,Customer_294,19-09-2025
102111,3111,Rice,Groceries,16634.23,5.0,5,West,Pending,Customer_215,12-02-2025
102112,3112,Hoodie,Clothing,46814.29,4.0,10,North,Completed,Customer_491,04-01-2025
102113,3113,Tennis Racket,Sports,22790.94,6.0,10,South,Completed,Customer_201,13-10-2025
102114,3114,Cabinet,Furniture,,10.0,20,South,Returned,Customer_274,21-03-2025
102115,3115,Hoodie,Clothing,42791.37,5.0,15,North,Cancelled,Customer_114,12-04-2026
102116,3116,Helmet,Sports,26266.21,4.0,15,North,Returned,Customer_432,26-12-2025
102117,3117,Eggs,Groceries,89620.13,8.0,5,West,Completed,Customer_189,01-11-2025
102118,3118,Speaker,Electronics,37339.42,9.0,0,South,Returned,Customer_244,20-06-2025
102119,3119,Cricket Bat,Sports,1208.19,9.0,15,West,Completed,Customer_149,30-08-2025
102120,3120,Shirt,Clothing,75314.59,7.0,5,South,Returned,Customer_137,12-03-2026
102121,3121,Helmet,Sports,24640.15,1.0,5,North,Returned,Customer_242,04-05-2025
102122,3122,Football,Sports,18385.34,3.0,15,East,Completed,Customer_315,17-01-2025
102123,3123,Badminton Racket,Sports,50857.72,9.0,10,North,Returned,Customer_242,30-07-2025
102124,3124,Badminton Racket,Sports,20514.6,3.0,20,West,Returned,Customer_13,19-11-2025
102125,3125,T-Shirt,Clothing,84399.87,5.0,0,West,Completed,Customer_135,09-03-2026
102126,3126,Speaker,Electronics,86445.42,8.0,5,North,Completed,Customer_206,16-06-2025
102127,3127,Gloves,Sports,89641.72,1.0,20,South,Completed,Customer_345,13-06-2025
102128,3128,Oil,Groceries,56229.04,7.0,5,South,Returned,Customer_47,14-04-2026
102129,3129,Speaker,Electronics,42346.58,5.0,20,East,Pending,Customer_16,31-07-2025
102130,3130,Helmet,Sports,68727.63,4.0,5,East,Cancelled,Customer_352,20-01-2025
102131,3131,Phone,Electronics,35943.37,10.0,0,West,Pending,Customer_33,15-12-2025
102132,3132,Badminton Racket,Sports,19066.11,6.0,5,East,Pending,Customer_288,09-06-2026
102133,3133,Hoodie,Clothing,78656.33,1.0,0,West,Completed,Customer_213,28-04-2026
102134,3134,Cricket Bat,Sports,38697.83,7.0,5,North,Cancelled,Customer_453,25-06-2026
102135,3135,Cricket Bat,Sports,10385.32,5.0,5,North,Cancelled,Customer_1,24-07-2025
102136,3136,Rice,Groceries,11532.32,1.0,15,East,Completed,Customer_229,19-02-2025
102137,3137,Chair,Furniture,51366.43,9.0,0,West,Pending,Customer_206,03-06-2025
102138,3138,Football,Sports,60103.76,7.0,10,East,Cancelled,Customer_386,31-01-2025
102139,3139,Camera,Electronics,14815.79,9.0,20,South,Returned,Customer_324,10-10-2025
102140,3140,Mouse,Electronics,41952.94,1.0,0,West,Completed,Customer_88,29-04-2026
102141,3141,Tea,Groceries,13329.93,9.0,0,South,Completed,Customer_234,28-02-2025
102142,3142,Shelf,Furniture,19542.37,5.0,20,West,Pending,Customer_329,17-09-2025
102143,3143,Shoes,Clothing,68078.63,8.0,0,East,Pending,Customer_153,16-06-2025
102144,3144,Jeans,Clothing,40841.4,1.0,5,South,Returned,Customer_187,12-09-2025
102145,3145,Keyboard,Electronics,55176.84,5.0,0,South,Returned,Customer_333,05-04-2026
102146,3146,Keyboard,Electronics,91837.25,5.0,10,North,Cancelled,Customer_182,16-08-2025
102147,3147,Eggs,Groceries,50173.09,2.0,10,East,Completed,Customer_498,06-09-2025
102148,3148,Eggs,Groceries,84055.98,9.0,20,West,Returned,Customer_128,15-06-2026
102149,3149,Jacket,Clothing,93913.11,7.0,5,South,Returned,Customer_20,26-01-2026
102150,3150,Coffee,Groceries,60471.47,10.0,20,North,Pending,Customer_191,14-11-2025
102151,3151,Badminton Racket,Sports,96782.28,3.0,10,South,Returned,Customer_95,19-06-2025
102152,3152,Milk,Groceries,1206.86,7.0,20,West,Pending,Customer_97,20-12-2025
102153,3153,Milk,Groceries,58839.97,10.0,5,South,Cancelled,Customer_385,04-05-2026
102154,3154,Coffee,Groceries,71040.54,8.0,15,North,Cancelled,Customer_63,10-09-2025
102155,3155,Shoes,Clothing,17349.39,9.0,20,South,Completed,Customer_168,24-07-2025
102156,3156,Helmet,Sports,74628.96,10.0,15,North,Completed,Customer_3,10-03-2025
102157,3157,Jacket,Clothing,5062.07,8.0,20,North,Cancelled,Customer_380,21-08-2025
102158,3158,Phone,Electronics,73135.81,10.0,0,South,Returned,Customer_165,05-06-2025
102159,3159,Badminton Racket,Sports,13326.29,10.0,10,West,Cancelled,Customer_82,19-05-2025
102160,3160,T-Shirt,Clothing,33017.7,3.0,10,South,Completed,Customer_292,12-05-2026
102161,3161,Tea,Groceries,60902.26,2.0,20,West,Pending,Customer_469,04-02-2025
102162,3162,Shirt,Clothing,53441.42,1.0,5,North,Returned,Customer_316,23-02-2026
102163,3163,Oil,Groceries,93651.08,7.0,5,East,Completed,Customer_159,11-09-2025
102164,3164,Shirt,Clothing,25836.99,3.0,5,West,Cancelled,Customer_436,19-02-2026
102165,3165,Laptop,Electronics,5277.8,8.0,0,West,Cancelled,Customer_32,20-08-2025
102166,3166,Oil,Groceries,75781.18,3.0,10,North,Pending,Customer_265,11-05-2026
102167,3167,Sofa,Furniture,46016.22,4.0,10,East,Cancelled,Customer_434,05-04-2026
102168,3168,Shoes,Clothing,60932.48,5.0,20,West,Pending,Customer_397,19-08-2025
102169,3169,T-Shirt,Clothing,92308.2,1.0,10,North,Completed,Customer_403,28-04-2026
102170,3170,Speaker,Electronics,85347.88,6.0,5,East,Completed,Customer_138,27-12-2025
102171,3171,Bread,Groceries,97162.89,1.0,10,North,Cancelled,Customer_178,22-03-2025
102172,3172,Tablet,Electronics,89530.23,8.0,20,West,Cancelled,Customer_128,30-04-2025
102173,3173,Rice,Groceries,,8.0,20,South,Completed,Customer_368,15-11-2025
102174,3174,Jacket,Clothing,11811.24,5.0,5,South,Pending,Customer_42,25-01-2025
102175,3175,Shelf,Furniture,39426.26,3.0,0,South,Cancelled,Customer_469,13-02-2026
102176,3176,Hoodie,Clothing,97212.98,1.0,0,South,Returned,Customer_165,11-06-2025
102177,3177,Gloves,Sports,33860.82,7.0,20,South,Pending,Customer_370,31-08-2025
102178,3178,Hoodie,Clothing,41810.62,4.0,15,East,Cancelled,Customer_436,22-01-2025
102179,3179,Helmet,Sports,90010.27,7.0,20,West,Completed,Customer_306,22-06-2025
102180,3180,Mouse,Electronics,59988.57,10.0,10,South,Completed,Customer_48,24-07-2025
102181,3181,Shelf,Furniture,37919.37,2.0,10,North,Cancelled,Customer_84,13-02-2026
102182,3182,Desk,Furniture,65848.15,2.0,10,West,Pending,Customer_76,19-01-2025
102183,3183,Jeans,Clothing,60101.91,8.0,10,East,Cancelled,Customer_152,07-05-2026
102184,3184,Speaker,Electronics,67921.72,3.0,0,West,Completed,Customer_149,04-02-2026
102185,3185,Smartwatch,Electronics,57272.26,4.0,15,West,Returned,Customer_68,22-02-2026
102186,3186,Sofa,Furniture,32739.01,,5,North,Pending,Customer_384,29-01-2026
102187,3187,Speaker,Electronics,30190.57,3.0,15,North,Pending,Customer_465,02-02-2026
102188,3188,Badminton Racket,Sports,4937.03,1.0,15,South,Returned,Customer_425,09-01-2025
102189,3189,T-Shirt,Clothing,13013.64,9.0,15,East,Completed,Customer_320,04-05-2025
102190,3190,Monitor,Electronics,58705.5,10.0,5,North,Pending,Customer_187,19-05-2025
102191,3191,Smartwatch,Electronics,26303.0,3.0,15,East,Returned,Customer_357,11-01-2026
102192,3192,Table,Furniture,57490.36,3.0,20,West,Completed,Customer_69,20-04-2026
102193,3193,Shirt,Clothing,93451.03,6.0,20,South,Completed,Customer_164,20-10-2025
102194,3194,Helmet,Sports,28223.44,5.0,0,North,Completed,Customer_323,04-05-2025
102195,3195,Helmet,Sports,38990.04,6.0,10,East,Returned,Customer_208,10-06-2025
102196,3196,Cabinet,Furniture,15025.87,8.0,15,West,Completed,Customer_121,23-02-2026
102197,3197,Printer,Electronics,84051.61,5.0,0,East,Returned,Customer_443,07-06-2025
102198,3198,Tea,Groceries,1701.94,4.0,10,East,Completed,Customer_37,19-01-2026
102199,3199,Chair,Furniture,6878.37,4.0,0,West,Returned,Customer_415,07-04-2025
102200,3200,Shirt,Clothing,5491.46,9.0,5,South,Cancelled,Customer_155,18-03-2025
102201,3201,Sofa,Furniture,59113.99,5.0,15,East,Cancelled,Customer_110,10-04-2025
102202,3202,Hoodie,Clothing,93903.01,8.0,15,North,Completed,Customer_389,22-06-2026
102203,3203,Helmet,Sports,39846.18,5.0,5,West,Cancelled,Customer_199,07-05-2025
102204,3204,Football,Sports,19561.35,6.0,20,West,Returned,Customer_281,08-01-2025
102205,3205,Hoodie,Clothing,46923.87,3.0,15,West,Completed,Customer_278,29-09-2025
102206,3206,Chair,Furniture,80590.5,2.0,20,East,Returned,Customer_251,05-09-2025
102207,3207,Sofa,Furniture,85045.86,3.0,15,South,Pending,Customer_108,19-02-2026
102208,3208,Jacket,Clothing,4087.82,9.0,5,West,Returned,Customer_193,11-07-2025
102209,3209,Jeans,Clothing,43985.68,4.0,5,East,Pending,Customer_24,20-05-2025
102210,3210,Desk,Furniture,2266.94,2.0,0,West,Pending,Customer_117,29-06-2025
102211,3211,Tennis Racket,Sports,29404.17,4.0,0,South,Completed,Customer_410,10-05-2026
102212,3212,Jacket,Clothing,86215.57,6.0,5,West,Completed,Customer_469,30-03-2026
102213,3213,Shirt,Clothing,56882.56,10.0,5,North,Completed,Customer_2,07-02-2026
102214,3214,Jeans,Clothing,21423.06,3.0,5,South,Returned,Customer_231,24-04-2026
102215,3215,Bread,Groceries,20454.83,2.0,0,West,Returned,Customer_476,02-11-2025
102216,3216,Rice,Groceries,,8.0,0,South,Returned,Customer_409,05-02-2025
102217,3217,Shoes,Clothing,31387.87,10.0,10,North,Completed,Customer_328,30-04-2026
102218,3218,Hoodie,Clothing,5459.21,8.0,15,West,Cancelled,Customer_260,21-06-2025
102219,3219,Coffee,Groceries,42082.77,,15,South,Completed,Customer_432,10-02-2025
102220,3220,Shelf,Furniture,19171.94,9.0,15,East,Returned,Customer_374,14-03-2025
102221,3221,Shoes,Clothing,44836.88,6.0,5,North,Pending,Customer_301,12-05-2026
102222,3222,Helmet,Sports,70835.94,10.0,20,West,Completed,Customer_302,19-11-2025
102223,3223,T-Shirt,Clothing,86690.86,10.0,5,West,Returned,Customer_152,10-08-2025
102224,3224,Desk,Furniture,74555.63,10.0,5,North,Pending,Customer_368,18-03-2025
102225,3225,Tablet,Electronics,61630.19,9.0,0,North,Completed,Customer_94,07-04-2026
102226,3226,Milk,Groceries,13833.32,4.0,10,West,Cancelled,Customer_89,15-06-2025
102227,3227,Shirt,Clothing,71541.73,9.0,20,South,Pending,Customer_105,07-04-2026
102228,3228,Gloves,Sports,54649.02,8.0,10,North,Returned,Customer_268,20-02-2025
102229,3229,Oil,Groceries,98746.22,4.0,10,West,Cancelled,Customer_240,05-10-2025
102230,3230,Rice,Groceries,75328.53,6.0,20,East,Returned,Customer_99,05-09-2025
102231,3231,Smartwatch,Electronics,85822.2,8.0,0,North,Completed,Customer_294,25-05-2025
102232,3232,Oil,Groceries,,3.0,10,East,Returned,Customer_351,03-06-2026
102233,3233,Eggs,Groceries,33121.34,9.0,10,West,Cancelled,Customer_52,26-06-2025
102234,3234,Shirt,Clothing,,1.0,15,East,Returned,Customer_414,16-05-2025
102235,3235,Hoodie,Clothing,5843.23,2.0,10,North,Pending,Customer_90,20-09-2025
102236,3236,Jacket,Clothing,6964.24,9.0,10,North,Pending,Customer_411,26-07-2025
102237,3237,Shelf,Furniture,,7.0,10,West,Completed,Customer_374,07-03-2025
102238,3238,Rice,Groceries,95837.32,7.0,10,East,Pending,Customer_470,06-08-2025
102239,3239,Gloves,Sports,41180.1,3.0,0,South,Completed,Customer_312,12-10-2025
102240,3240,Monitor,Electronics,,10.0,0,West,Returned,Customer_445,14-05-2026
102241,3241,Bed,Furniture,33729.87,3.0,10,West,Cancelled,Customer_270,14-01-2025
102242,3242,Jacket,Clothing,91445.86,8.0,15,West,Cancelled,Customer_261,15-01-2025
102243,3243,Tennis Racket,Sports,49876.71,4.0,10,North,Pending,Customer_337,19-03-2026
102244,3244,Keyboard,Electronics,71750.98,5.0,0,South,Completed,Customer_182,24-05-2025
102245,3245,Shoes,Clothing,28108.63,1.0,5,North,Pending,Customer_50,27-03-2026
102246,3246,Coffee,Groceries,28641.71,7.0,0,East,Completed,Customer_263,12-03-2026
102247,3247,Hoodie,Clothing,52315.82,3.0,5,East,Returned,Customer_357,11-06-2026
102248,3248,T-Shirt,Clothing,57098.1,3.0,5,West,Completed,Customer_378,05-01-2026
102249,3249,Badminton Racket,Sports,71671.51,5.0,15,East,Pending,Customer_51,31-03-2026
102250,3250,Chair,Furniture,38456.51,3.0,0,East,Completed,Customer_416,03-04-2025
102251,3251,Milk,Groceries,29560.61,3.0,10,East,Returned,Customer_319,24-01-2025
102252,3252,Milk,Groceries,23633.1,8.0,15,North,Returned,Customer_320,30-05-2026
102253,3253,Cricket Bat,Sports,98071.53,3.0,20,North,Completed,Customer_363,15-03-2026
102254,3254,Jacket,Clothing,87304.82,9.0,20,East,Returned,Customer_229,27-11-2025
102255,3255,T-Shirt,Clothing,62749.28,8.0,5,North,Completed,Customer_432,09-04-2026
102256,3256,Stool,Furniture,51467.41,6.0,20,North,Cancelled,Customer_190,07-06-2026
102257,3257,Gloves,Sports,62756.03,3.0,20,East,Returned,Customer_211,30-07-2025
102258,3258,Cricket Bat,Sports,86138.33,1.0,5,South,Returned,Customer_349,22-04-2025
102259,3259,Table,Furniture,93571.85,10.0,0,North,Pending,Customer_476,20-06-2026
102260,3260,Oil,Groceries,51123.28,3.0,15,North,Returned,Customer_199,07-02-2025
102261,3261,Laptop,Electronics,45522.69,3.0,20,South,Returned,Customer_284,25-08-2025
102262,3262,Bed,Furniture,90538.38,9.0,10,West,Completed,Customer_125,20-11-2025
102263,3263,Printer,Electronics,49133.9,8.0,20,South,Pending,Customer_174,29-12-2025
102264,3264,Rice,Groceries,80056.56,8.0,5,South,Completed,Customer_166,04-12-2025
102265,3265,Hoodie,Clothing,4366.54,6.0,10,South,Completed,Customer_269,05-05-2026
102266,3266,Helmet,Sports,67582.64,4.0,10,East,Completed,Customer_160,12-01-2026
102267,3267,Helmet,Sports,21002.73,2.0,15,North,Completed,Customer_386,06-06-2025
102268,3268,Cabinet,Furniture,85098.09,4.0,0,East,Returned,Customer_420,18-03-2025
102269,3269,Smartwatch,Electronics,63923.12,8.0,5,South,Cancelled,Customer_412,01-10-2025
102270,3270,Shirt,Clothing,51286.57,5.0,10,North,Pending,Customer_420,10-03-2026
102271,3271,Eggs,Groceries,81458.91,2.0,20,East,Returned,Customer_112,26-05-2026
102272,3272,Gloves,Sports,20910.43,2.0,10,West,Pending,Customer_308,31-05-2025
102273,3273,Bread,Groceries,10535.61,7.0,5,North,Pending,Customer_290,01-04-2025
102274,3274,Shoes,Clothing,36892.05,5.0,5,South,Pending,Customer_154,03-04-2025
102275,3275,Sugar,Groceries,6990.36,6.0,5,West,Returned,Customer_13,23-04-2026
102276,3276,Bed,Furniture,29234.53,7.0,15,South,Completed,Customer_177,01-01-2026
102277,3277,Tennis Racket,Sports,65065.14,8.0,20,North,Returned,Customer_33,29-03-2026
102278,3278,Tablet,Electronics,1411.48,3.0,0,West,Completed,Customer_331,21-10-2025
102279,3279,Monitor,Electronics,78794.79,5.0,15,North,Cancelled,Customer_419,28-07-2025
102280,3280,Coffee,Groceries,28851.37,3.0,5,West,Cancelled,Customer_341,05-09-2025
102281,3281,Chair,Furniture,81209.58,7.0,0,West,Pending,Customer_60,13-07-2025
102282,3282,Tea,Groceries,45296.75,2.0,15,West,Returned,Customer_488,21-03-2025
102283,3283,Keyboard,Electronics,99738.45,7.0,0,South,Pending,Customer_69,14-08-2025
102284,3284,Shoes,Clothing,58879.47,1.0,15,West,Pending,Customer_457,08-03-2026
102285,3285,Sugar,Groceries,61757.98,1.0,20,North,Cancelled,Customer_77,08-11-2025
102286,3286,Shirt,Clothing,12117.73,5.0,5,East,Completed,Customer_235,08-11-2025
102287,3287,Sugar,Groceries,43484.67,5.0,0,North,Returned,Customer_127,17-05-2026
102288,3288,Shelf,Furniture,21896.71,10.0,15,East,Cancelled,Customer_299,11-06-2025
102289,3289,Stool,Furniture,68562.38,7.0,0,East,Completed,Customer_14,10-08-2025
102290,3290,Tennis Racket,Sports,347.77,3.0,0,South,Cancelled,Customer_400,23-10-2025
102291,3291,Shoes,Clothing,39993.09,3.0,5,North,Cancelled,Customer_241,04-09-2025
102292,3292,Table,Furniture,25343.82,6.0,0,East,Returned,Customer_150,22-07-2025
102293,3293,Cabinet,Furniture,9370.22,5.0,20,West,Cancelled,Customer_110,07-03-2025
102294,3294,Chair,Furniture,29022.37,10.0,15,West,Returned,Customer_49,11-06-2026
102295,3295,Chair,Furniture,69866.67,6.0,20,West,Pending,Customer_44,16-11-2025
102296,3296,Table,Furniture,32524.79,2.0,20,West,Pending,Customer_324,17-04-2025
102297,3297,Camera,Electronics,79863.34,2.0,20,West,Cancelled,Customer_217,05-11-2025
102298,3298,Cabinet,Furniture,76122.51,1.0,0,South,Returned,Customer_421,22-07-2025
102299,3299,Table,Furniture,37291.54,5.0,0,West,Completed,Customer_28,09-07-2025
102300,3300,Chair,Furniture,18583.45,9.0,10,North,Cancelled,Customer_469,22-05-2025
102301,3301,Bed,Furniture,74115.95,2.0,15,West,Returned,Customer_19,16-04-2025
102302,3302,T-Shirt,Clothing,25683.85,,15,West,Pending,Customer_106,16-06-2026
102303,3303,Desk,Furniture,13654.78,3.0,10,South,Pending,Customer_95,30-06-2025
102304,3304,Tablet,Electronics,37840.29,1.0,20,North,Completed,Customer_59,01-08-2025
102305,3305,Shoes,Clothing,30744.05,4.0,5,East,Pending,Customer_265,23-01-2026
102306,3306,Monitor,Electronics,15916.55,10.0,15,East,Cancelled,Customer_65,10-08-2025
102307,3307,Jeans,Clothing,50109.67,5.0,15,West,Completed,Customer_89,28-09-2025
102308,3308,Helmet,Sports,43061.84,4.0,20,East,Pending,Customer_224,10-04-2026
102309,3309,Bread,Groceries,27745.12,10.0,5,West,Pending,Customer_183,19-02-2026
102310,3310,Tablet,Electronics,68866.95,7.0,10,North,Cancelled,Customer_250,04-02-2026
102311,3311,Cabinet,Furniture,78774.67,9.0,15,East,Completed,Customer_137,30-04-2026
102312,3312,Jeans,Clothing,24996.44,10.0,15,East,Returned,Customer_223,22-11-2025
102313,3313,Cabinet,Furniture,20916.99,10.0,15,South,Cancelled,Customer_383,13-09-2025
102314,3314,Bed,Furniture,20334.54,7.0,10,North,Cancelled,Customer_244,25-03-2025
102315,3315,Stool,Furniture,86354.79,7.0,20,South,Cancelled,Customer_139,06-08-2025
102316,3316,Shirt,Clothing,54898.02,9.0,20,North,Returned,Customer_402,14-04-2025
102317,3317,Milk,Groceries,29673.91,8.0,20,North,Returned,Customer_50,29-12-2025
102318,3318,Table,Furniture,10240.46,9.0,0,North,Pending,Customer_12,25-05-2026
102319,3319,Stool,Furniture,13166.79,1.0,0,North,Cancelled,Customer_275,10-03-2026
102320,3320,Rice,Groceries,55637.6,3.0,5,North,Pending,Customer_63,20-10-2025
102321,3321,Bread,Groceries,59256.11,5.0,5,East,Cancelled,Customer_430,28-05-2025
102322,3322,Gloves,Sports,16528.33,5.0,5,North,Returned,Customer_72,04-11-2025
102323,3323,Monitor,Electronics,39601.62,10.0,0,North,Pending,Customer_329,28-02-2026
102324,3324,Eggs,Groceries,56758.98,2.0,0,West,Pending,Customer_112,03-12-2025
102325,3325,Table,Furniture,3382.86,7.0,20,North,Completed,Customer_206,10-09-2025
102326,3326,Helmet,Sports,27283.65,10.0,5,South,Pending,Customer_140,06-10-2025
102327,3327,Stool,Furniture,91772.42,7.0,5,East,Completed,Customer_145,16-02-2025
102328,3328,Helmet,Sports,79734.53,5.0,0,West,Returned,Customer_308,10-08-2025
102329,3329,Mouse,Electronics,99398.15,9.0,10,North,Completed,Customer_25,16-11-2025
102330,3330,Chair,Furniture,15137.16,9.0,15,North,Returned,Customer_469,03-02-2025
102331,3331,Smartwatch,Electronics,60261.95,4.0,5,East,Cancelled,Customer_155,25-09-2025
102332,3332,Chair,Furniture,21032.03,4.0,15,North,Returned,Customer_429,13-04-2025
102333,3333,Shelf,Furniture,5970.19,6.0,0,West,Completed,Customer_105,19-05-2025
102334,3334,Smartwatch,Electronics,68216.33,1.0,15,North,Pending,Customer_497,18-06-2026
102335,3335,Gloves,Sports,8917.66,2.0,15,East,Cancelled,Customer_70,12-05-2026
102336,3336,Smartwatch,Electronics,21391.36,7.0,15,West,Cancelled,Customer_441,15-03-2026
102337,3337,Table,Furniture,23960.33,2.0,10,North,Returned,Customer_63,21-10-2025
102338,3338,Sofa,Furniture,64177.41,2.0,0,South,Completed,Customer_472,10-12-2025
102339,3339,Cabinet,Furniture,5234.78,10.0,5,West,Completed,Customer_209,17-09-2025
102340,3340,Jacket,Clothing,16805.35,6.0,10,North,Completed,Customer_72,08-01-2026
102341,3341,Shirt,Clothing,72094.33,2.0,20,East,Cancelled,Customer_219,04-02-2026
102342,3342,Tennis Racket,Sports,50717.69,10.0,10,North,Cancelled,Customer_222,08-04-2026
102343,3343,Hoodie,Clothing,91709.75,4.0,10,South,Pending,Customer_230,30-03-2025
102344,3344,Milk,Groceries,39032.66,3.0,10,North,Cancelled,Customer_196,09-01-2025
102345,3345,Rice,Groceries,66367.35,2.0,10,North,Pending,Customer_3,23-01-2026
102346,3346,Gloves,Sports,95576.51,7.0,20,West,Completed,Customer_449,06-01-2025
102347,3347,Printer,Electronics,40976.89,10.0,0,West,Pending,Customer_275,25-05-2025
102348,3348,Camera,Electronics,40823.62,4.0,10,South,Pending,Customer_118,27-05-2025
102349,3349,Football,Sports,18180.03,,10,West,Cancelled,Customer_444,09-06-2025
102350,3350,Football,Sports,35855.79,10.0,0,East,Completed,Customer_20,02-10-2025
102351,3351,Oil,Groceries,22894.49,2.0,10,North,Cancelled,Customer_100,23-11-2025
102352,3352,Milk,Groceries,16556.73,9.0,0,West,Cancelled,Customer_61,04-01-2026
102353,3353,Rice,Groceries,59919.62,8.0,20,North,Completed,Customer_13,04-11-2025
