customer_id,order_date,previous_order_date,days_gap,average_gap,customer_status
C00271,2026-06-09,2026-06-06,3.0,50.95,At Risk
C00271,2026-07-04,2026-06-09,25.0,50.95,At Risk
C00271,2027-01-25,2026-07-04,205.0,50.95,At Risk
C00272,2024-10-22,,,44.0,At Risk
C00272,2024-12-05,2024-10-22,44.0,44.0,At Risk
C00273,2024-08-01,,,67.1,At Risk
C00273,2024-09-25,2024-08-01,55.0,67.1,At Risk
C00273,2024-10-26,2024-09-25,31.0,67.1,At Risk
C00273,2024-12-27,2024-10-26,62.0,67.1,At Risk
C00273,2025-01-09,2024-12-27,13.0,67.1,At Risk
C00273,2025-03-27,2025-01-09,77.0,67.1,At Risk
C00273,2025-11-25,2025-03-27,243.0,67.1,At Risk
C00273,2025-12-18,2025-11-25,23.0,67.1,At Risk
C00273,2026-01-06,2025-12-18,19.0,67.1,At Risk
C00273,2026-02-05,2026-01-06,30.0,67.1,At Risk
C00273,2026-06-03,2026-02-05,118.0,67.1,At Risk
C00274,2024-11-04,,,243.67,At Risk
C00274,2025-03-31,2024-11-04,147.0,243.67,At Risk
C00274,2025-10-09,2025-03-31,192.0,243.67,At Risk
C00274,2026-11-05,2025-10-09,392.0,243.67,At Risk
C00275,2024-11-26,,,67.0,At Risk
C00275,2025-02-01,2024-11-26,67.0,67.0,At Risk
C00276,2024-02-16,,,75.63,At Risk
C00276,2024-02-29,2024-02-16,13.0,75.63,At Risk
C00276,2024-04-21,2024-02-29,52.0,75.63,At Risk
C00276,2024-06-15,2024-04-21,55.0,75.63,At Risk
C00276,2024-09-21,2024-06-15,98.0,75.63,At Risk
C00276,2024-12-02,2024-09-21,72.0,75.63,At Risk
C00276,2025-10-02,2024-12-02,304.0,75.63,At Risk
C00276,2025-10-13,2025-10-02,11.0,75.63,At Risk
C00276,2025-10-13,2025-10-13,0.0,75.63,At Risk
C00277,2026-02-17,,,,Active
C00278,2024-03-18,,,29.77,Active
C00278,2024-09-21,2024-03-18,187.0,29.77,Active
C00278,2024-10-12,2024-09-21,21.0,29.77,Active
C00278,2024-10-23,2024-10-12,11.0,29.77,Active
C00278,2024-12-21,2024-10-23,59.0,29.77,Active
C00278,2025-01-02,2024-12-21,12.0,29.77,Active
C00278,2025-01-15,2025-01-02,13.0,29.77,Active
C00278,2025-01-17,2025-01-15,2.0,29.77,Active
C00278,2025-03-17,2025-01-17,59.0,29.77,Active
C00278,2025-04-10,2025-03-17,24.0,29.77,Active
C00278,2025-05-12,2025-04-10,32.0,29.77,Active
C00278,2025-08-02,2025-05-12,82.0,29.77,Active
C00278,2025-09-28,2025-08-02,57.0,29.77,Active
C00278,2025-10-25,2025-09-28,27.0,29.77,Active
C00278,2025-11-15,2025-10-25,21.0,29.77,Active
C00278,2025-11-25,2025-11-15,10.0,29.77,Active
C00278,2025-12-05,2025-11-25,10.0,29.77,Active
C00278,2025-12-15,2025-12-05,10.0,29.77,Active
C00278,2025-12-30,2025-12-15,15.0,29.77,Active
C00278,2026-01-01,2025-12-30,2.0,29.77,Active
C00278,2026-01-18,2026-01-01,17.0,29.77,Active
C00278,2026-01-22,2026-01-18,4.0,29.77,Active
C00278,2026-01-22,2026-01-22,0.0,29.77,Active
C00278,2026-04-11,2026-01-22,79.0,29.77,Active
C00278,2026-04-21,2026-04-11,10.0,29.77,Active
C00278,2026-04-25,2026-04-21,4.0,29.77,Active
C00278,2026-05-01,2026-04-25,6.0,29.77,Active
C00279,2026-05-20,,,,Active
C00280,2024-01-12,,,69.5,At Risk
C00280,2024-02-12,2024-01-12,31.0,69.5,At Risk
C00280,2024-02-13,2024-02-12,1.0,69.5,At Risk
C00280,2024-08-29,2024-02-13,198.0,69.5,At Risk
C00280,2024-10-22,2024-08-29,54.0,69.5,At Risk
C00280,2024-11-10,2024-10-22,19.0,69.5,At Risk
C00280,2025-09-26,2024-11-10,320.0,69.5,At Risk
C00280,2025-10-09,2025-09-26,13.0,69.5,At Risk
C00280,2025-10-14,2025-10-09,5.0,69.5,At Risk
C00280,2025-11-10,2025-10-14,27.0,69.5,At Risk
C00280,2025-12-07,2025-11-10,27.0,69.5,At Risk
C00281,2024-07-03,,,71.56,At Risk
C00281,2024-08-02,2024-07-03,30.0,71.56,At Risk
C00281,2024-10-26,2024-08-02,85.0,71.56,At Risk
C00281,2024-11-24,2024-10-26,29.0,71.56,At Risk
C00281,2024-11-24,2024-11-24,0.0,71.56,At Risk
C00281,2024-11-24,2024-11-24,0.0,71.56,At Risk
C00281,2025-12-08,2024-11-24,379.0,71.56,At Risk
C00281,2026-01-16,2025-12-08,39.0,71.56,At Risk
C00281,2026-03-12,2026-01-16,55.0,71.56,At Risk
C00281,2026-04-08,2026-03-12,27.0,71.56,At Risk
C00282,2026-03-24,,,,Active
C00283,2024-10-14,,,30.74,At Risk
C00283,2024-11-12,2024-10-14,29.0,30.74,At Risk
C00283,2025-03-19,2024-11-12,127.0,30.74,At Risk
C00283,2025-06-05,2025-03-19,78.0,30.74,At Risk
C00283,2025-07-20,2025-06-05,45.0,30.74,At Risk
C00283,2025-09-24,2025-07-20,66.0,30.74,At Risk
C00283,2025-10-13,2025-09-24,19.0,30.74,At Risk
C00283,2025-10-14,2025-10-13,1.0,30.74,At Risk
C00283,2025-10-30,2025-10-14,16.0,30.74,At Risk
C00283,2025-11-03,2025-10-30,4.0,30.74,At Risk
C00283,2025-11-21,2025-11-03,18.0,30.74,At Risk
C00283,2025-11-21,2025-11-21,0.0,30.74,At Risk
C00283,2025-11-22,2025-11-21,1.0,30.74,At Risk
C00283,2025-12-02,2025-11-22,10.0,30.74,At Risk
C00283,2025-12-12,2025-12-02,10.0,30.74,At Risk
C00283,2025-12-20,2025-12-12,8.0,30.74,At Risk
C00283,2026-02-12,2025-12-20,54.0,30.74,At Risk
C00283,2026-04-20,2026-02-12,67.0,30.74,At Risk
C00283,2026-05-02,2026-04-20,12.0,30.74,At Risk
C00283,2026-05-21,2026-05-02,19.0,30.74,At Risk
C00284,2024-01-24,,,333.5,At Risk
C00284,2024-12-01,2024-01-24,312.0,333.5,At Risk
C00284,2025-11-21,2024-12-01,355.0,333.5,At Risk
C00285,2025-07-12,,,9.0,Active
C00285,2025-07-21,2025-07-12,9.0,9.0,Active
C00286,2024-02-21,,,76.2,At Risk
C00286,2024-10-02,2024-02-21,224.0,76.2,At Risk
C00286,2025-05-24,2024-10-02,234.0,76.2,At Risk
C00286,2025-08-04,2025-05-24,72.0,76.2,At Risk
C00286,2025-10-08,2025-08-04,65.0,76.2,At Risk
C00286,2025-10-15,2025-10-08,7.0,76.2,At Risk
C00286,2025-10-18,2025-10-15,3.0,76.2,At Risk
C00286,2025-10-24,2025-10-18,6.0,76.2,At Risk
C00286,2026-02-07,2025-10-24,106.0,76.2,At Risk
C00286,2026-03-08,2026-02-07,29.0,76.2,At Risk
C00286,2026-03-24,2026-03-08,16.0,76.2,At Risk
C00287,2025-07-21,,,79.5,At Risk
C00287,2025-07-25,2025-07-21,4.0,79.5,At Risk
C00287,2025-12-27,2025-07-25,155.0,79.5,At Risk
C00288,2024-02-18,,,88.0,At Risk
C00288,2024-03-25,2024-02-18,36.0,88.0,At Risk
C00288,2024-11-04,2024-03-25,224.0,88.0,At Risk
C00288,2024-12-26,2024-11-04,52.0,88.0,At Risk
C00288,2025-10-03,2024-12-26,281.0,88.0,At Risk
C00288,2025-10-26,2025-10-03,23.0,88.0,At Risk
C00288,2025-11-14,2025-10-26,19.0,88.0,At Risk
C00288,2025-12-20,2025-11-14,36.0,88.0,At Risk
C00288,2025-12-23,2025-12-20,3.0,88.0,At Risk
C00288,2026-03-25,2025-12-23,92.0,88.0,At Risk
C00288,2026-07-17,2026-03-25,114.0,88.0,At Risk
C00289,2024-06-25,,,298.0,At Risk
C00289,2025-04-19,2024-06-25,298.0,298.0,At Risk
C00290,2024-03-24,,,15.59,Active
C00290,2024-03-25,2024-03-24,1.0,15.59,Active
C00290,2024-04-20,2024-03-25,26.0,15.59,Active
C00290,2024-05-01,2024-04-20,11.0,15.59,Active
C00290,2024-05-03,2024-05-01,2.0,15.59,Active
C00290,2024-05-16,2024-05-03,13.0,15.59,Active
C00290,2024-05-27,2024-05-16,11.0,15.59,Active
C00290,2024-06-04,2024-05-27,8.0,15.59,Active
C00290,2024-06-26,2024-06-04,22.0,15.59,Active
C00290,2024-07-20,2024-06-26,24.0,15.59,Active
C00290,2024-10-04,2024-07-20,76.0,15.59,Active
C00290,2024-10-16,2024-10-04,12.0,15.59,Active
C00290,2024-10-19,2024-10-16,3.0,15.59,Active
C00290,2024-10-24,2024-10-19,5.0,15.59,Active
C00290,2024-11-16,2024-10-24,23.0,15.59,Active
C00290,2024-11-24,2024-11-16,8.0,15.59,Active
C00290,2024-11-26,2024-11-24,2.0,15.59,Active
C00290,2024-12-12,2024-11-26,16.0,15.59,Active
C00290,2024-12-18,2024-12-12,6.0,15.59,Active
C00290,2024-12-28,2024-12-18,10.0,15.59,Active
C00290,2025-01-10,2024-12-28,13.0,15.59,Active
C00290,2025-02-26,2025-01-10,47.0,15.59,Active
C00290,2025-03-14,2025-02-26,16.0,15.59,Active
C00290,2025-03-22,2025-03-14,8.0,15.59,Active
C00290,2025-03-23,2025-03-22,1.0,15.59,Active
C00290,2025-03-23,2025-03-23,0.0,15.59,Active
C00290,2025-04-15,2025-03-23,23.0,15.59,Active
C00290,2025-07-04,2025-04-15,80.0,15.59,Active
C00290,2025-07-07,2025-07-04,3.0,15.59,Active
C00290,2025-07-15,2025-07-07,8.0,15.59,Active
C00290,2025-08-15,2025-07-15,31.0,15.59,Active
C00290,2025-09-06,2025-08-15,22.0,15.59,Active
C00290,2025-10-05,2025-09-06,29.0,15.59,Active
C00290,2025-10-21,2025-10-05,16.0,15.59,Active
C00290,2025-10-22,2025-10-21,1.0,15.59,Active
C00290,2025-10-31,2025-10-22,9.0,15.59,Active
C00290,2025-11-05,2025-10-31,5.0,15.59,Active
C00290,2025-11-08,2025-11-05,3.0,15.59,Active
C00290,2025-11-10,2025-11-08,2.0,15.59,Active
C00290,2025-11-10,2025-11-10,0.0,15.59,Active
C00290,2025-11-28,2025-11-10,18.0,15.59,Active
C00290,2025-12-05,2025-11-28,7.0,15.59,Active
C00290,2025-12-05,2025-12-05,0.0,15.59,Active
C00290,2025-12-14,2025-12-05,9.0,15.59,Active
C00290,2025-12-28,2025-12-14,14.0,15.59,Active
C00290,2025-12-29,2025-12-28,1.0,15.59,Active
C00290,2026-01-15,2025-12-29,17.0,15.59,Active
C00290,2026-01-28,2026-01-15,13.0,15.59,Active
C00290,2026-02-05,2026-01-28,8.0,15.59,Active
C00290,2026-02-07,2026-02-05,2.0,15.59,Active
C00290,2026-02-13,2026-02-07,6.0,15.59,Active
C00290,2026-02-23,2026-02-13,10.0,15.59,Active
C00290,2026-04-16,2026-02-23,52.0,15.59,Active
C00290,2026-04-24,2026-04-16,8.0,15.59,Active
C00290,2026-05-09,2026-04-24,15.0,15.59,Active
C00290,2026-05-16,2026-05-09,7.0,15.59,Active
C00290,2026-06-13,2026-05-16,28.0,15.59,Active
C00290,2026-07-25,2026-06-13,42.0,15.59,Active
C00290,2026-07-29,2026-07-25,4.0,15.59,Active
C00290,2026-09-30,2026-07-29,63.0,15.59,Active
C00291,2024-12-02,,,,Active
C00292,2024-10-20,,,239.5,At Risk
C00292,2025-10-18,2024-10-20,363.0,239.5,At Risk
C00292,2026-02-11,2025-10-18,116.0,239.5,At Risk
C00293,2025-11-16,,,99.0,At Risk
C00293,2026-02-23,2025-11-16,99.0,99.0,At Risk
C00294,2025-01-11,,,,Active
C00295,2024-09-11,,,93.2,At Risk
C00295,2025-06-28,2024-09-11,290.0,93.2,At Risk
C00295,2025-10-26,2025-06-28,120.0,93.2,At Risk
C00295,2025-12-11,2025-10-26,46.0,93.2,At Risk
C00295,2025-12-12,2025-12-11,1.0,93.2,At Risk
C00295,2025-12-21,2025-12-12,9.0,93.2,At Risk
C00296,2024-01-25,,,75.36,At Risk
C00296,2024-05-12,2024-01-25,108.0,75.36,At Risk
C00296,2024-08-10,2024-05-12,90.0,75.36,At Risk
C00296,2024-09-01,2024-08-10,22.0,75.36,At Risk
C00296,2024-10-18,2024-09-01,47.0,75.36,At Risk
C00296,2024-11-23,2024-10-18,36.0,75.36,At Risk
C00296,2024-11-26,2024-11-23,3.0,75.36,At Risk
C00296,2025-03-19,2024-11-26,113.0,75.36,At Risk
C00296,2025-05-13,2025-03-19,55.0,75.36,At Risk
C00296,2025-06-14,2025-05-13,32.0,75.36,At Risk
C00296,2025-11-16,2025-06-14,155.0,75.36,At Risk
C00296,2026-05-03,2025-11-16,168.0,75.36,At Risk
C00297,2024-12-14,,,377.0,At Risk
C00297,2025-12-26,2024-12-14,377.0,377.0,At Risk
C00298,2024-05-20,,,50.06,At Risk
C00298,2024-10-01,2024-05-20,134.0,50.06,At Risk
C00298,2024-10-07,2024-10-01,6.0,50.06,At Risk
C00298,2024-10-22,2024-10-07,15.0,50.06,At Risk
C00298,2024-11-02,2024-10-22,11.0,50.06,At Risk
C00298,2024-11-20,2024-11-02,18.0,50.06,At Risk
C00298,2024-12-02,2024-11-20,12.0,50.06,At Risk
C00298,2025-02-12,2024-12-02,72.0,50.06,At Risk
C00298,2025-04-11,2025-02-12,58.0,50.06,At Risk
C00298,2025-05-19,2025-04-11,38.0,50.06,At Risk
C00298,2025-11-08,2025-05-19,173.0,50.06,At Risk
C00298,2025-11-23,2025-11-08,15.0,50.06,At Risk
C00298,2025-11-28,2025-11-23,5.0,50.06,At Risk
C00298,2025-12-02,2025-11-28,4.0,50.06,At Risk
C00298,2025-12-06,2025-12-02,4.0,50.06,At Risk
C00298,2025-12-16,2025-12-06,10.0,50.06,At Risk
C00298,2026-07-30,2025-12-16,226.0,50.06,At Risk
C00299,2024-03-23,,,65.43,At Risk
C00299,2024-08-01,2024-03-23,131.0,65.43,At Risk
C00299,2024-10-24,2024-08-01,84.0,65.43,At Risk
C00299,2024-11-02,2024-10-24,9.0,65.43,At Risk
C00299,2025-10-03,2024-11-02,335.0,65.43,At Risk
C00299,2025-10-06,2025-10-03,3.0,65.43,At Risk
C00299,2025-11-09,2025-10-06,34.0,65.43,At Risk
C00299,2025-11-21,2025-11-09,12.0,65.43,At Risk
C00299,2025-12-08,2025-11-21,17.0,65.43,At Risk
C00299,2026-01-01,2025-12-08,24.0,65.43,At Risk
C00299,2026-01-17,2026-01-01,16.0,65.43,At Risk
C00299,2026-01-18,2026-01-17,1.0,65.43,At Risk
C00299,2026-02-03,2026-01-18,16.0,65.43,At Risk
C00299,2026-05-01,2026-02-03,87.0,65.43,At Risk
C00299,2026-09-25,2026-05-01,147.0,65.43,At Risk
C00300,2025-08-16,,,60.25,At Risk
C00300,2025-10-28,2025-08-16,73.0,60.25,At Risk
C00300,2025-11-09,2025-10-28,12.0,60.25,At Risk
C00300,2026-01-03,2025-11-09,55.0,60.25,At Risk
C00300,2026-04-14,2026-01-03,101.0,60.25,At Risk
C00301,2024-09-04,,,,Active
C00302,2024-11-06,,,,Active
C00303,2024-03-14,,,251.67,At Risk
C00303,2024-06-13,2024-03-14,91.0,251.67,At Risk
C00303,2024-11-04,2024-06-13,144.0,251.67,At Risk
C00303,2026-04-08,2024-11-04,520.0,251.67,At Risk
C00304,2024-02-12,,,104.67,At Risk
C00304,2024-12-01,2024-02-12,293.0,104.67,At Risk
C00304,2025-06-23,2024-12-01,204.0,104.67,At Risk
C00304,2025-08-24,2025-06-23,62.0,104.67,At Risk
C00304,2025-12-02,2025-08-24,100.0,104.67,At Risk
C00304,2025-12-16,2025-12-02,14.0,104.67,At Risk
C00304,2026-02-01,2025-12-16,47.0,104.67,At Risk
C00304,2026-02-10,2026-02-01,9.0,104.67,At Risk
C00304,2026-05-18,2026-02-10,97.0,104.67,At Risk
C00304,2026-09-11,2026-05-18,116.0,104.67,At Risk
C00305,2024-07-05,,,53.82,At Risk
C00305,2024-08-27,2024-07-05,53.0,53.82,At Risk
C00305,2024-09-27,2024-08-27,31.0,53.82,At Risk
C00305,2024-10-21,2024-09-27,24.0,53.82,At Risk
C00305,2024-10-29,2024-10-21,8.0,53.82,At Risk
C00305,2024-11-09,2024-10-29,11.0,53.82,At Risk
C00305,2024-11-11,2024-11-09,2.0,53.82,At Risk
C00305,2024-11-14,2024-11-11,3.0,53.82,At Risk
C00305,2024-11-22,2024-11-14,8.0,53.82,At Risk
C00305,2024-12-15,2024-11-22,23.0,53.82,At Risk
C00305,2025-05-18,2024-12-15,154.0,53.82,At Risk
C00305,2025-07-14,2025-05-18,57.0,53.82,At Risk
C00305,2026-04-28,2025-07-14,288.0,53.82,At Risk
C00305,2026-05-07,2026-04-28,9.0,53.82,At Risk
C00305,2026-05-08,2026-05-07,1.0,53.82,At Risk
C00305,2026-05-11,2026-05-08,3.0,53.82,At Risk
C00305,2026-06-21,2026-05-11,41.0,53.82,At Risk
C00305,2027-01-06,2026-06-21,199.0,53.82,At Risk
C00306,2026-02-22,,,32.5,At Risk
C00306,2026-04-25,2026-02-22,62.0,32.5,At Risk
C00306,2026-04-28,2026-04-25,3.0,32.5,At Risk
C00307,2025-04-07,,,183.5,At Risk
C00307,2025-08-24,2025-04-07,139.0,183.5,At Risk
C00307,2026-04-09,2025-08-24,228.0,183.5,At Risk
C00308,2024-01-14,,,170.67,At Risk
C00308,2024-06-01,2024-01-14,139.0,170.67,At Risk
C00308,2024-10-14,2024-06-01,135.0,170.67,At Risk
C00308,2025-06-09,2024-10-14,238.0,170.67,At Risk
C00309,2024-03-08,,,194.75,At Risk
C00309,2024-12-28,2024-03-08,295.0,194.75,At Risk
C00309,2025-12-06,2024-12-28,343.0,194.75,At Risk
C00309,2025-12-22,2025-12-06,16.0,194.75,At Risk
C00309,2026-04-26,2025-12-22,125.0,194.75,At Risk
C00310,2024-01-24,,,18.96,Active
C00310,2024-02-01,2024-01-24,8.0,18.96,Active
C00310,2024-02-03,2024-02-01,2.0,18.96,Active
C00310,2024-03-12,2024-02-03,38.0,18.96,Active
C00310,2024-08-07,2024-03-12,148.0,18.96,Active
C00310,2024-08-18,2024-08-07,11.0,18.96,Active
C00310,2024-08-25,2024-08-18,7.0,18.96,Active
C00310,2024-09-10,2024-08-25,16.0,18.96,Active
C00310,2024-09-13,2024-09-10,3.0,18.96,Active
C00310,2024-09-22,2024-09-13,9.0,18.96,Active
C00310,2024-10-06,2024-09-22,14.0,18.96,Active
C00310,2024-10-20,2024-10-06,14.0,18.96,Active
C00310,2024-10-20,2024-10-20,0.0,18.96,Active
C00310,2024-10-24,2024-10-20,4.0,18.96,Active
C00310,2024-10-26,2024-10-24,2.0,18.96,Active
C00310,2024-11-04,2024-10-26,9.0,18.96,Active
C00310,2024-11-10,2024-11-04,6.0,18.96,Active
C00310,2024-11-27,2024-11-10,17.0,18.96,Active
C00310,2024-12-02,2024-11-27,5.0,18.96,Active
C00310,2024-12-11,2024-12-02,9.0,18.96,Active
C00310,2024-12-12,2024-12-11,1.0,18.96,Active
C00310,2024-12-12,2024-12-12,0.0,18.96,Active
C00310,2024-12-28,2024-12-12,16.0,18.96,Active
C00310,2025-01-21,2024-12-28,24.0,18.96,Active
C00310,2025-01-25,2025-01-21,4.0,18.96,Active
C00310,2025-02-22,2025-01-25,28.0,18.96,Active
C00310,2025-03-01,2025-02-22,7.0,18.96,Active
C00310,2025-04-03,2025-03-01,33.0,18.96,Active
C00310,2025-04-08,2025-04-03,5.0,18.96,Active
C00310,2025-04-17,2025-04-08,9.0,18.96,Active
C00310,2025-06-03,2025-04-17,47.0,18.96,Active
C00310,2025-07-07,2025-06-03,34.0,18.96,Active
C00310,2025-08-02,2025-07-07,26.0,18.96,Active
C00310,2025-08-17,2025-08-02,15.0,18.96,Active
C00310,2025-10-02,2025-08-17,46.0,18.96,Active
C00310,2025-10-06,2025-10-02,4.0,18.96,Active
C00310,2025-10-12,2025-10-06,6.0,18.96,Active
C00310,2025-10-15,2025-10-12,3.0,18.96,Active
C00310,2025-10-27,2025-10-15,12.0,18.96,Active
C00310,2025-10-31,2025-10-27,4.0,18.96,Active
C00310,2025-11-09,2025-10-31,9.0,18.96,Active
C00310,2025-12-03,2025-11-09,24.0,18.96,Active
C00310,2025-12-06,2025-12-03,3.0,18.96,Active
C00310,2025-12-08,2025-12-06,2.0,18.96,Active
C00310,2025-12-09,2025-12-08,1.0,18.96,Active
C00310,2025-12-21,2025-12-09,12.0,18.96,Active
C00310,2025-12-22,2025-12-21,1.0,18.96,Active
C00310,2025-12-27,2025-12-22,5.0,18.96,Active
C00310,2026-01-17,2025-12-27,21.0,18.96,Active
C00310,2026-02-13,2026-01-17,27.0,18.96,Active
C00310,2026-03-03,2026-02-13,18.0,18.96,Active
C00310,2026-03-26,2026-03-03,23.0,18.96,Active
C00310,2026-03-30,2026-03-26,4.0,18.96,Active
C00310,2026-04-01,2026-03-30,2.0,18.96,Active
C00310,2026-06-11,2026-04-01,71.0,18.96,Active
C00310,2026-06-15,2026-06-11,4.0,18.96,Active
C00310,2026-12-21,2026-06-15,189.0,18.96,Active
C00311,2024-01-13,,,21.62,Active
C00311,2024-03-25,2024-01-13,72.0,21.62,Active
C00311,2024-04-25,2024-03-25,31.0,21.62,Active
C00311,2024-04-26,2024-04-25,1.0,21.62,Active
C00311,2024-05-16,2024-04-26,20.0,21.62,Active
C00311,2024-06-13,2024-05-16,28.0,21.62,Active
C00311,2024-09-16,2024-06-13,95.0,21.62,Active
C00311,2024-09-27,2024-09-16,11.0,21.62,Active
C00311,2024-10-10,2024-09-27,13.0,21.62,Active
C00311,2024-11-03,2024-10-10,24.0,21.62,Active
C00311,2024-11-28,2024-11-03,25.0,21.62,Active
C00311,2024-11-30,2024-11-28,2.0,21.62,Active
C00311,2024-12-05,2024-11-30,5.0,21.62,Active
C00311,2024-12-11,2024-12-05,6.0,21.62,Active
C00311,2024-12-11,2024-12-11,0.0,21.62,Active
C00311,2024-12-19,2024-12-11,8.0,21.62,Active
C00311,2024-12-22,2024-12-19,3.0,21.62,Active
C00311,2024-12-23,2024-12-22,1.0,21.62,Active
C00311,2025-01-01,2024-12-23,9.0,21.62,Active
C00311,2025-01-20,2025-01-01,19.0,21.62,Active
C00311,2025-01-29,2025-01-20,9.0,21.62,Active
C00311,2025-02-13,2025-01-29,15.0,21.62,Active
C00311,2025-04-17,2025-02-13,63.0,21.62,Active
C00311,2025-04-18,2025-04-17,1.0,21.62,Active
C00311,2025-04-19,2025-04-18,1.0,21.62,Active
C00311,2025-10-09,2025-04-19,173.0,21.62,Active
C00311,2025-10-16,2025-10-09,7.0,21.62,Active
C00311,2025-10-20,2025-10-16,4.0,21.62,Active
C00311,2025-11-13,2025-10-20,24.0,21.62,Active
C00311,2025-11-16,2025-11-13,3.0,21.62,Active
C00311,2025-11-23,2025-11-16,7.0,21.62,Active
C00311,2025-11-26,2025-11-23,3.0,21.62,Active
C00311,2025-11-28,2025-11-26,2.0,21.62,Active
C00311,2025-12-04,2025-11-28,6.0,21.62,Active
C00311,2025-12-15,2025-12-04,11.0,21.62,Active
C00311,2025-12-20,2025-12-15,5.0,21.62,Active
C00311,2025-12-23,2025-12-20,3.0,21.62,Active
C00311,2025-12-25,2025-12-23,2.0,21.62,Active
C00311,2025-12-28,2025-12-25,3.0,21.62,Active
C00311,2026-03-18,2025-12-28,80.0,21.62,Active
C00311,2026-04-26,2026-03-18,39.0,21.62,Active
C00311,2026-06-02,2026-04-26,37.0,21.62,Active
C00311,2026-07-09,2026-06-02,37.0,21.62,Active
C00312,2024-11-17,,,24.0,Active
C00312,2024-12-11,2024-11-17,24.0,24.0,Active
C00313,2024-05-21,,,188.0,At Risk
C00313,2024-10-19,2024-05-21,151.0,188.0,At Risk
C00313,2025-09-18,2024-10-19,334.0,188.0,At Risk
C00313,2025-12-06,2025-09-18,79.0,188.0,At Risk
C00314,2024-11-13,,,,Active
C00315,2025-05-20,,,59.0,At Risk
C00315,2025-07-18,2025-05-20,59.0,59.0,At Risk
C00316,2024-06-07,,,170.67,At Risk
C00316,2024-11-01,2024-06-07,147.0,170.67,At Risk
C00316,2025-10-22,2024-11-01,355.0,170.67,At Risk
C00316,2025-11-01,2025-10-22,10.0,170.67,At Risk
C00317,2024-02-26,,,39.9,At Risk
C00317,2024-04-30,2024-02-26,64.0,39.9,At Risk
C00317,2024-11-06,2024-04-30,190.0,39.9,At Risk
C00317,2024-11-11,2024-11-06,5.0,39.9,At Risk
C00317,2024-11-23,2024-11-11,12.0,39.9,At Risk
C00317,2024-11-28,2024-11-23,5.0,39.9,At Risk
C00317,2024-12-01,2024-11-28,3.0,39.9,At Risk
C00317,2024-12-20,2024-12-01,19.0,39.9,At Risk
C00317,2024-12-25,2024-12-20,5.0,39.9,At Risk
C00317,2025-03-11,2024-12-25,76.0,39.9,At Risk
C00317,2025-03-22,2025-03-11,11.0,39.9,At Risk
C00317,2025-03-25,2025-03-22,3.0,39.9,At Risk
C00317,2025-06-17,2025-03-25,84.0,39.9,At Risk
C00317,2025-06-27,2025-06-17,10.0,39.9,At Risk
C00317,2025-07-03,2025-06-27,6.0,39.9,At Risk
C00317,2025-07-25,2025-07-03,22.0,39.9,At Risk
C00317,2025-10-19,2025-07-25,86.0,39.9,At Risk
C00317,2025-10-24,2025-10-19,5.0,39.9,At Risk
C00317,2025-11-04,2025-10-24,11.0,39.9,At Risk
C00317,2026-01-14,2025-11-04,71.0,39.9,At Risk
C00317,2026-05-26,2026-01-14,132.0,39.9,At Risk
C00317,2026-06-13,2026-05-26,18.0,39.9,At Risk
C00318,2024-05-02,,,110.83,At Risk
C00318,2024-11-30,2024-05-02,212.0,110.83,At Risk
C00318,2025-05-08,2024-11-30,159.0,110.83,At Risk
C00318,2025-09-27,2025-05-08,142.0,110.83,At Risk
C00318,2025-10-28,2025-09-27,31.0,110.83,At Risk
C00318,2025-12-04,2025-10-28,37.0,110.83,At Risk
C00318,2026-02-26,2025-12-04,84.0,110.83,At Risk
C00319,2024-01-30,,,79.27,At Risk
C00319,2024-05-25,2024-01-30,116.0,79.27,At Risk
C00319,2024-10-28,2024-05-25,156.0,79.27,At Risk
C00319,2024-11-07,2024-10-28,10.0,79.27,At Risk
C00319,2024-11-18,2024-11-07,11.0,79.27,At Risk
C00319,2025-07-22,2024-11-18,246.0,79.27,At Risk
C00319,2025-09-25,2025-07-22,65.0,79.27,At Risk
C00319,2025-10-17,2025-09-25,22.0,79.27,At Risk
C00319,2025-10-21,2025-10-17,4.0,79.27,At Risk
C00319,2025-12-16,2025-10-21,56.0,79.27,At Risk
C00319,2026-01-07,2025-12-16,22.0,79.27,At Risk
C00319,2026-06-20,2026-01-07,164.0,79.27,At Risk
C00320,2025-11-20,,,,Active
C00321,2024-02-09,,,76.73,At Risk
C00321,2024-03-30,2024-02-09,50.0,76.73,At Risk
C00321,2024-09-26,2024-03-30,180.0,76.73,At Risk
C00321,2024-10-27,2024-09-26,31.0,76.73,At Risk
C00321,2024-11-10,2024-10-27,14.0,76.73,At Risk
C00321,2024-12-13,2024-11-10,33.0,76.73,At Risk
C00321,2025-03-05,2024-12-13,82.0,76.73,At Risk
C00321,2025-10-07,2025-03-05,216.0,76.73,At Risk
C00321,2025-10-19,2025-10-07,12.0,76.73,At Risk
C00321,2026-02-26,2025-10-19,130.0,76.73,At Risk
C00321,2026-03-05,2026-02-26,7.0,76.73,At Risk
C00321,2026-06-02,2026-03-05,89.0,76.73,At Risk
C00322,2025-04-29,,,160.0,At Risk
C00322,2025-10-06,2025-04-29,160.0,160.0,At Risk
C00323,2024-06-17,,,,Active
C00324,2024-01-05,,,167.0,At Risk
C00324,2024-06-06,2024-01-05,153.0,167.0,At Risk
