order_id,customer_id,order_date,status,region_code
O003420,C00331,2026-05-15 23:11:47,PLACED,SOUTH
O003421,C00331,2026-01-10 22:06:32,CANCELLED,NORTH
O003422,C00331,2025-11-13 20:16:21,DELIVERED,NORTH
O003423,C00332,2024-11-27 03:44:44,DELIVERED,WEST
O003424,C00332,2024-06-13 12:23:51,DELIVERED,SOUTH
O003425,C00332,2025-06-24 23:55:09,DELIVERED,NORTH
O003426,C00333,2026-09-26 00:00:00,DELIVERED,CENTRAL
O003427,C00333,2025-12-20 00:55:37,CANCELLED,WEST
O003428,C00334,2024-12-10 15:24:44,DELIVERED,SOUTH
O003429,C00334,2026-01-16 10:52:00,DELIVERED,WEST
O003430,C00334,2025-10-05 12:43:02,DELIVERED,SOUTH
O003431,C00334,2025-10-22 02:08:26,DELIVERED,WEST
O003432,C00335,2025-07-24 15:53:01,DELIVERED,EAST
O003433,C00335,2024-10-02 15:33:15,DELIVERED,WEST
O003434,C00335,2024-12-09 10:37:45,DELIVERED,NORTH
O003435,C00335,2024-04-30 11:40:27,DELIVERED,SOUTH
O003436,C00335,2025-03-15 14:46:33,SHIPPED,NORTH
O003437,C00335,17-10-2024 23:04:02,DELIVERED,NORTH
O003438,C00335,2025-10-06 20:56:47,DELIVERED,SOUTH
O003439,C00335,2026-04-30 04:10:43,DELIVERED,SOUTH
O003440,C00335,2024-11-28 03:30:08,DELIVERED,SOUTH
O003441,C00336,2025-08-26 10:50:15,DELIVERED,NORTH
O003442,C00336,2025-02-02 09:53:29,DELIVERED,NORTH
O003443,,2024-06-29 01:57:53,DELIVERED,WEST
O003444,C00336,2024-09-13 12:30:28,DELIVERED,SOUTH
O003445,C00336,2024-12-06 02:27:19,DELIVERED,NORTH
O003446,C00336,2024-11-22 01:28:33,DELIVERED,NORTH
O003447,C00336,2026-01-28 14:18:08,SHIPPED,WEST
O003448,C00336,22-09-2025 18:51:57,PLACED,EAST
O003449,C00336,2025-10-11 13:43:53,DELIVERED,SOUTH
O003450,C00336,2025-12-16 23:45:45,PLACED,NORTH
O003451,C00336,2024-10-27 13:54:36,SHIPPED,NORTH
O003452,C00336,2024-05-21 05:23:48,PLACED,WEST
O003453,C00336,2024-12-02 00:10:10,CANCELLED,NORTH
O003454,C00336,2025-05-27 11:00:49,SHIPPED,NORTH
O003455,C00336,2024-10-01 03:12:08,DELIVERED,SOUTH
O003456,C00336,2026-01-28 13:25:21,SHIPPED,NORTH
O003457,C00336,2026-01-22 22:41:53,DELIVERED,WEST
O003458,C00336,2024-03-28 00:00:06,DELIVERED,WEST
O003459,C00336,2024-11-01 17:12:00,SHIPPED,NORTH
O003460,C00336,2024-07-08 11:46:45,DELIVERED,WEST
O003461,C00336,2025-10-28 22:16:18,DELIVERED,WEST
O003462,C00336,2026-04-24 21:44:24,RETURNED,NORTH
O003463,C00336,2024-10-17 07:12:33,RETURNED,NORTH
O003464,C00336,2025-08-20 17:42:35,DELIVERED,CENTRAL
O003465,C00336,2024-05-28 23:13:59,DELIVERED,WEST
O003466,C00336,25-08-2025 12:51:36,DELIVERED,SOUTH
O003467,C00336,2025-06-25 07:15:33,CANCELLED,NORTH
O003468,C00336,2025-10-28 10:35:52,SHIPPED,WEST
O003469,C00336,2024-05-03 18:55:43,DELIVERED,WEST
O003470,C00336,2025-11-19 11:03:32,DELIVERED,SOUTH
O003471,C00336,2025-10-18 13:55:56,DELIVERED,SOUTH
O003472,C00336,2025-06-27 19:59:03,SHIPPED,SOUTH
O003473,C00337,2025-08-14 20:19:10,DELIVERED,SOUTH
O003474,C00338,2025-07-27 04:40:21,RETURNED,NORTH
O003475,C00338,2025-07-25 14:24:53,CANCELLED,SOUTH
O003476,C00338,2026-02-27 05:15:18,DELIVERED,NORTH
O003477,C00339,2024-11-27 08:10:53,CANCELLED,WEST
O003478,C00339,2024-12-15 09:39:56,CANCELLED,NORTH
O003479,C00339,2024-11-18 17:36:06,DELIVERED,NORTH
O003480,C00339,2025-12-08 20:58:01,DELIVERED,SOUTH
O003481,C00339,2024-09-10 21:13:45,DELIVERED,WEST
O003482,C00339,2025-08-15 09:13:56,RETURNED,WEST
O003483,C00339,2024-12-02 23:04:46,CANCELLED,NORTH
O003484,C00339,2024-07-19 03:39:45,DELIVERED,NORTH
O003485,C00339,2024-12-25 23:03:28,DELIVERED,WEST
O003486,C00339,2024-10-23 13:18:03,DELIVERED,NORTH
O003487,C00339,2025-11-26 00:13:05,DELIVERED,NORTH
O003488,C00339,2025-07-09 16:53:53,SHIPPED,NORTH
O003489,C00340,2024-11-16 01:43:09,SHIPPED,NORTH
O003490,C00340,2024-09-27 13:22:38,SHIPPED,NORTH
O003491,C00340,17-10-2025 08:08:20,DELIVERED,CENTRAL
O003492,C00340,07-11-2024 15:57:04,DELIVERED,CENTRAL
O003493,C00340,01-10-2024 15:33:19,DELIVERED,WEST
O003494,C00340,2024-10-14 01:06:43,DELIVERED,NORTH
O003495,C00340,21-02-2025 16:56:56,DELIVERED,EAST
O003496,C00340,2024-06-20 19:20:15,DELIVERED,WEST
O003497,C00340,2024-04-29 10:04:19,DELIVERED,NORTH
O003498,C00340,2024-03-09 06:39:36,DELIVERED,SOUTH
O003499,NULL,2025-03-08 13:46:40,PLACED,WEST
O003500,,2025-12-28 12:30:19,DELIVERED,WEST
O003501,,13-12-2025 16:15:10,DELIVERED,CENTRAL
O003502,C00341,2025-07-10 22:14:26,SHIPPED,CENTRAL
O003503,C00342,2024-12-08 13:24:05,PLACED,EAST
O003504,C00342,2024-06-30 23:06:43,DELIVERED,WEST
O003505,C00343,15-05-2024 19:50:02,DELIVERED,SOUTH
O003506,C00343,2026-01-11 19:51:53,PLACED,NORTH
O003507,,2025-10-13 12:44:25,DELIVERED,WEST
O003508,C00343,2024-12-20 01:35:13,PLACED,SOUTH
O003509,C00343,2025-07-29 23:18:10,PLACED,NORTH
O003510,C00343,2024-11-03 12:03:23,CANCELLED,NORTH
O003511,C00343,2026-02-23 02:34:05,RETURNED,WEST
O003512,C00343,2024-10-15 14:17:36,DELIVERED,NORTH
O003513,C00343,2024-03-04 03:20:22,RETURNED,NORTH
O003514,C00343,2024-07-24 11:28:36,DELIVERED,WEST
O003515,C00343,2024-04-01 11:29:57,DELIVERED,WEST
O003516,C00344,2025-05-19 20:32:00,DELIVERED,WEST
O003517,C00344,2026-09-25 00:00:00,PLACED,NORTH
O003518,C00344,01-10-2024 07:40:09,SHIPPED,EAST
O003519,C00344,2024-02-08 04:41:37,DELIVERED,NORTH
O003520,C00344,2024-11-13 08:19:17,DELIVERED,SOUTH
O003521,C00344,2025-11-05 11:02:24,CANCELLED,EAST
O003522,C00344,2025-11-25 20:50:54,DELIVERED,SOUTH
O003523,C00344,2025-05-29 07:59:42,DELIVERED,WEST
O003524,C00345,2026-06-13 23:43:48,DELIVERED,NORTH
O003525,C00345,2024-10-08 17:18:35,DELIVERED,SOUTH
O003526,C00345,2025-11-16 07:54:34,PLACED,NORTH
O003527,C00346,2025-12-10 14:25:48,DELIVERED,NORTH
O003528,C00346,2024-09-14 18:41:40,SHIPPED,WEST
O003529,C00346,2024-10-04 13:31:25,DELIVERED,NORTH
O003530,C00346,2026-02-24 12:54:38,DELIVERED,NORTH
O003531,C00346,2026-06-14 18:29:34,DELIVERED,SOUTH
O003532,C00346,2024-01-28 14:14:15,SHIPPED,NORTH
O003533,C00346,28-08-2025 22:13:29,DELIVERED,WEST
O003534,C00346,2025-09-20 06:07:24,DELIVERED,EAST
O003535,C00346,2024-02-04 10:10:00,CANCELLED,SOUTH
O003536,C00346,13-03-2026 04:15:32,DELIVERED,SOUTH
O003537,C00347,2025-03-06 12:57:58,SHIPPED,SOUTH
O003538,C00347,2026-02-28 01:49:54,SHIPPED,SOUTH
O003539,C00347,2025-10-15 09:14:33,DELIVERED,SOUTH
O003540,C00347,2025-10-26 13:39:17,PLACED,CENTRAL
O003541,C00347,2025-08-19 04:40:46,DELIVERED,WEST
O003542,C00347,2026-01-02 20:35:28,PLACED,NORTH
O003543,C00347,2024-04-10 00:38:08,DELIVERED,SOUTH
O003544,C00347,2026-04-27 16:18:58,DELIVERED,WEST
O003545,C00348,2025-10-03 15:42:16,RETURNED,EAST
O003546,C00348,2024-12-11 19:41:58,DELIVERED,WEST
O003547,C00348,2024-10-08 09:30:48,DELIVERED,NORTH
O003548,C00348,2024-09-10 19:09:51,DELIVERED,NORTH
O003549,C00349,2025-08-26 12:04:45,DELIVERED,NORTH
O003550,C00349,2026-03-03 12:24:31,DELIVERED,NORTH
O003551,C00349,2024-10-22 01:54:37,DELIVERED,NORTH
O003552,C00349,2024-01-18 08:30:02,DELIVERED,WEST
O003553,C00350,2024-12-18 10:57:46,DELIVERED,SOUTH
O003554,C00351,2024-12-20 22:42:29,DELIVERED,SOUTH
O003555,,2025-02-07 04:05:49,DELIVERED,WEST
O003556,C00351,2026-05-16 18:36:50,DELIVERED,EAST
O003557,C00351,2024-11-15 14:06:07,DELIVERED,NORTH
O003558,C00351,2025-09-19 01:25:44,RETURNED,NORTH
O003559,C00351,2024-04-07 22:55:01,RETURNED,EAST
O003560,C00351,2024-07-05 20:39:38,DELIVERED,WEST
O003561,C00351,2026-01-14 21:45:03,PLACED,NORTH
O003562,C00351,2024-10-08 17:08:28,RETURNED,WEST
O003563,C00352,2025-10-21 08:33:42,DELIVERED,NORTH
O003564,NULL,2026-07-17 10:12:36,DELIVERED,NORTH
O003565,C00352,2025-11-05 09:30:53,DELIVERED,CENTRAL
O003566,C00352,2026-05-15 20:19:08,PLACED,NORTH
O003567,C00352,2026-01-03 11:09:48,DELIVERED,NORTH
O003568,C00352,2025-04-07 12:24:02,RETURNED,north
O003569,C00352,2025-01-15 07:49:07,CANCELLED,NORTH
O003570,C00352,2025-12-13 14:20:49,DELIVERED,WEST
O003571,C00352,2024-03-06 16:14:53,DELIVERED,SOUTH
O003572,C00352,2024-10-09 06:21:19,DELIVERED,WEST
O003573,C00352,2024-12-23 23:49:28,DELIVERED,SOUTH
O003574,C00352,2026-02-27 18:37:46,CANCELLED,SOUTH
O003575,,2024-02-12 03:07:49,SHIPPED,NORTH
O003576,C00353,2024-04-28 15:14:38,DELIVERED,SOUTH
O003577,C00353,2025-12-06 01:36:37,SHIPPED,NORTH
O003578,C00353,2026-02-23 22:11:25,RETURNED,NORTH
O003579,C00353,2025-07-24 23:19:22,DELIVERED,CENTRAL
O003580,NULL,2025-08-26 02:55:59,DELIVERED,NORTH
O003581,C00353,2025-02-23 13:42:23,DELIVERED,EAST
O003582,C00353,2024-11-01 11:31:16,SHIPPED,NORTH
O003583,C00354,2026-01-06 07:06:47,DELIVERED,WEST
O003584,C00354,2024-04-13 05:48:55,DELIVERED,West
O003585,C00354,2025-04-15 02:49:40,RETURNED,EAST
O003586,C00354,2026-03-18 13:10:05,CANCELLED,CENTRAL
O003587,C00354,2025-03-29 14:09:13,CANCELLED,EAST
O003588,C00354,2024-12-14 01:07:23,CANCELLED,NORTH
O003589,C00354,2025-12-06 09:43:35,DELIVERED,NORTH
O003590,C00355,2025-11-18 22:21:20,DELIVERED,SOUTH
O003591,C00355,2025-12-26 09:06:05,DELIVERED,NORTH
O003592,C00355,2025-09-07 20:43:13,PLACED,CENTRAL
O003593,C00355,2025-05-31 03:53:13,RETURNED,SOUTH
O003594,C00355,2024-10-26 16:43:42,RETURNED,SOUTH
O003595,C00355,2026-04-25 14:06:42,DELIVERED,NORTH
O003596,C00355,2026-05-12 02:43:09,DELIVERED,WEST
O003597,,2024-04-30 14:42:09,DELIVERED,NORTH
O003598,C00355,2024-12-04 07:45:54,PLACED,WEST
O003599,C00355,2024-06-18 13:37:47,DELIVERED,WEST
O003600,C00355,2026-06-24 03:19:25,RETURNED,WEST
O003601,C00355,2024-05-01 15:52:56,CANCELLED,SOUTH
O003602,C00356,2024-12-07 21:08:07,DELIVERED,NORTH
O003603,NULL,2024-12-29 18:54:51,DELIVERED,SOUTH
O003604,C00356,2024-04-28 16:13:50,CANCELLED,WEST
O003605,C00356,2026-09-15 00:00:00,CANCELLED,WEST
O003606,C00356,2025-07-26 17:20:25,SHIPPED,SOUTH
O003607,C00356,2025-08-26 02:17:13,DELIVERED,NORTH
O003608,C00356,2025-02-13 20:37:56,SHIPPED,EAST
O003609,C00356,2025-06-16 10:14:16,RETURNED,NORTH
O003610,C00356,05-11-2024 10:28:31,SHIPPED,EAST
O003611,C00356,2025-08-01 22:34:12,DELIVERED,WEST
O003612,C00356,2024-05-10 14:35:47,DELIVERED,SOUTH
O003613,C00356,2025-01-18 10:03:22,SHIPPED,NORTH
O003614,C00357,2024-09-23 12:36:28,RETURNED,SOUTH
O003615,C00357,2025-10-21 20:15:46,DELIVERED,NORTH
O003616,C00357,2025-11-05 23:23:14,DELIVERED,NORTH
O003617,C00357,2025-11-27 09:11:05,DELIVERED,CENTRAL
O003618,C00357,2024-08-02 12:29:16,PLACED,WEST
O003619,C00357,2025-09-12 14:29:18,DELIVERED,WEST
O003620,C00357,2026-07-08 02:19:22,Shipped,SOUTH
O003621,C00357,2025-08-13 19:03:47,SHIPPED,WEST
O003622,C00357,2024-06-13 14:27:48,DELIVERED,SOUTH
O003623,C00357,2024-11-27 00:46:18,DELIVERED,SOUTH
O003624,C00357,2024-11-08 06:07:26,DELIVERED,EAST
O003625,C00357,2025-10-04 01:35:56,DELIVERED,SOUTH
O003626,C00357,2024-10-12 15:34:57,SHIPPED,SOUTH
O003627,C00357,2024-01-17 06:05:25,RETURNED,NORTH
O003628,C00357,2025-03-19 16:11:58,DELIVERED,WEST
O003629,C00357,2024-12-22 00:22:41,CANCELLED,WEST
O003630,C00357,2024-10-24 15:52:16,DELIVERED,WEST
O003631,C00357,2024-03-22 00:40:26,CANCELLED,NORTH
O003632,C00357,2026-03-28 05:45:56,SHIPPED,WEST
O003633,C00357,2026-03-15 11:58:29,RETURNED,NORTH
O003634,C00357,2024-11-14 15:20:54,DELIVERED,SOUTH
O003635,C00357,10-12-2025 13:42:01,DELIVERED,EAST
O003636,C00357,2025-08-02 20:54:24,PLACED,SOUTH
O003637,C00357,2024-11-19 05:06:40,DELIVERED,NORTH
O003638,C00357,2024-09-09 13:31:50,DELIVERED,WEST
O003639,C00357,2025-04-23 12:20:36,SHIPPED,WEST
O003640,C00357,2024-10-02 08:04:00,DELIVERED,NORTH
O003641,C00357,2024-06-14 23:47:58,DELIVERED,NORTH
O003642,C00357,2024-10-04 23:36:21,DELIVERED,SOUTH
O003643,C00357,2025-12-13 20:07:43,DELIVERED,NORTH
O003644,NULL,2025-02-14 17:03:53,PLACED,NORTH
O003645,C00358,2025-09-19 10:54:14,DELIVERED,NORTH
O003646,C00358,2025-11-04 19:24:30,PLACED,NORTH
O003647,C00358,2024-11-06 05:02:31,DELIVERED,WEST
O003648,C00358,2025-11-20 19:55:21,DELIVERED,WEST
O003649,C00358,2025-12-21 15:42:55,DELIVERED,NORTH
O003650,C00358,2025-10-22 18:09:13,SHIPPED,NORTH
O003651,C00358,2024-02-16 13:27:49,DELIVERED,WEST
O003652,C00358,2024-12-06 13:06:25,SHIPPED,NORTH
O003653,C00359,2024-11-22 12:04:47,DELIVERED,NORTH
O003654,C00359,2025-10-25 17:39:44,DELIVERED,SOUTH
O003655,C00359,2025-11-28 01:10:39,DELIVERED,WEST
O003656,C00359,2025-10-25 08:25:42,DELIVERED,SOUTH
O003657,C00360,2024-11-11 12:46:15,DELIVERED,NORTH
O003658,C00360,2024-11-20 22:10:43,DELIVERED,NORTH
O003659,C00360,2024-08-08 15:20:30,DELIVERED,EAST
O003660,C00360,2026-01-31 03:00:32,DELIVERED,EAST
O003661,C00360,2026-03-19 12:13:51,PLACED,NORTH
O003662,C00360,2024-12-27 06:30:32,DELIVERED,EAST
O003663,C00361,2026-03-15 03:59:57,DELIVERED,NORTH
O003664,C00361,22-01-2026 16:53:07,DELIVERED,NORTH
O003665,C00361,2026-05-20 10:02:15,PLACED,NORTH
O003666,C00361,2024-11-27 18:14:37,DELIVERED,NORTH
O003667,C00361,2025-11-24 04:39:15,DELIVERED,WEST
O003668,C00361,2025-10-26 16:05:50,SHIPPED,WEST
O003669,NULL,2026-07-04 19:04:26,DELIVERED,NORTH
O003670,C00361,2024-11-05 08:49:19,DELIVERED,WEST
O003671,C00361,2026-01-22 10:48:00,DELIVERED,NORTH
O003672,C00361,2024-10-19 14:16:23,DELIVERED,SOUTH
O003673,C00361,2024-09-26 12:11:09,DELIVERED,NORTH
O003674,C00361,2024-01-08 05:28:56,DELIVERED,WEST
O003675,C00361,2025-10-22 02:32:05,DELIVERED,WEST
O003676,C00361,2025-11-11 11:55:03,DELIVERED,NORTH
O003677,C00361,2025-11-24 13:41:55,DELIVERED,WEST
O003678,C00361,2025-11-18 21:29:48,DELIVERED,WEST
O003679,C00361,2024-06-10 18:39:34,DELIVERED,SOUTH
O003680,C00361,2024-11-05 13:12:07,RETURNED,NORTH
O003681,C00361,2024-07-22 19:06:23,DELIVERED,CENTRAL
O003682,C00361,2026-06-14 07:29:56,SHIPPED,NORTH
O003683,,2026-04-19 13:24:11,DELIVERED,WEST
O003684,C00361,2025-10-07 10:41:27,CANCELLED,WEST
O003685,C00361,2024-04-10 05:00:47,SHIPPED,WEST
O003686,C00361,2025-02-08 14:58:19,DELIVERED,NORTH
O003687,C00361,2025-09-29 04:08:05,SHIPPED,WEST
O003688,NULL,2025-01-30 16:10:25,RETURNED,NORTH
O003689,C00361,2026-06-08 23:23:50,DELIVERED,NORTH
O003690,C00362,2026-07-16 06:51:52,SHIPPED,NORTH
O003691,C00362,2025-11-04 14:28:01,DELIVERED,WEST
O003692,C00362,2025-10-08 14:43:01,SHIPPED,NORTH
O003693,C00362,2025-10-10 17:24:58,SHIPPED,NORTH
O003694,C00362,13-07-2026 00:13:48,DELIVERED,CENTRAL
O003695,C00362,2024-03-22 17:57:39,SHIPPED,CENTRAL
O003696,C00362,2026-05-07 10:20:05,DELIVERED,SOUTH
O003697,C00362,2024-12-27 04:40:23,DELIVERED,NORTH
O003698,C00362,2025-04-03 04:54:36,RETURNED,WEST
O003699,C00362,2026-01-10 15:08:47,DELIVERED,NORTH
O003700,C00362,2024-04-06 00:24:03,DELIVERED,NORTH
O003701,C00362,2026-03-23 05:16:20,DELIVERED,WEST
O003702,C00362,2025-04-24 12:20:31,DELIVERED,NORTH
O003703,C00362,2025-12-25 02:51:30,DELIVERED,WEST
O003704,C00362,2025-02-23 01:38:17,DELIVERED,NORTH
O003705,C00362,2025-11-28 06:40:21,DELIVERED,SOUTH
O003706,C00362,2025-06-07 08:00:06,DELIVERED,SOUTH
O003707,C00362,2024-08-21 17:53:31,SHIPPED,SOUTH
O003708,C00362,2024-10-10 18:45:07,DELIVERED,EAST
O003709,C00362,2025-08-27 20:59:35,CANCELLED,NORTH
O003710,C00362,2024-09-03 19:38:14,DELIVERED,NORTH
O003711,C00362,2025-10-31 13:03:42,PLACED,CENTRAL
O003712,,2026-01-28 20:39:57,PLACED,NORTH
O003713,C00362,2025-03-15 12:58:20,SHIPPED,WEST
O003714,C00362,2024-12-24 02:31:03,DELIVERED,NORTH
O003715,NULL,2024-01-07 19:01:36,DELIVERED,WEST
O003716,C00363,2024-12-12 11:20:08,PLACED,EAST
O003717,C00363,2025-03-31 02:16:45,SHIPPED,NORTH
O003718,C00363,2025-12-28 13:21:04,DELIVERED,WEST
O003719,C00363,2024-11-26 01:25:42,DELIVERED,NORTH
O003720,C00364,2025-10-16 21:30:47,DELIVERED,CENTRAL
O003721,C00364,2025-10-18 23:52:09,SHIPPED,SOUTH
O003722,C00364,2026-06-02 21:00:16,DELIVERED,SOUTH
O003723,C00364,2024-12-26 01:09:59,RETURNED,SOUTH
O003724,C00364,2024-08-06 03:46:49,DELIVERED,SOUTH
O003725,C00364,2024-10-20 20:43:12,SHIPPED,WEST
O003726,C00364,2025-04-20 14:39:15,DELIVERED,NORTH
O003727,,2025-06-19 22:40:54,PLACED,SOUTH
O003728,C00364,2026-01-14 12:00:48,DELIVERED,CENTRAL
O003729,C00364,2024-05-19 05:40:56,SHIPPED,NORTH
O003730,C00364,2024-12-02 03:59:03,DELIVERED,WEST
O003731,C00364,2024-09-23 01:23:55,DELIVERED,north
O003732,C00364,2025-07-19 16:15:11,DELIVERED,NORTH
O003733,C00364,27-12-2024 22:35:54,SHIPPED,SOUTH
O003734,C00364,2024-03-25 21:32:56,DELIVERED,WEST
O003735,C00364,2024-10-01 22:17:06,DELIVERED,CENTRAL
O003736,C00364,2025-12-06 01:57:39,DELIVERED,CENTRAL
O003737,C00364,2024-12-02 15:48:38,SHIPPED,SOUTH
O003738,C00364,2025-11-14 17:39:39,DELIVERED,NORTH
O003739,C00364,2025-06-24 00:13:03,CANCELLED,WEST
O003740,C00364,2026-07-17 20:22:59,DELIVERED,NORTH
O003741,C00364,2026-02-13 07:50:59,DELIVERED,SOUTH
O003742,C00364,2024-09-29 10:25:24,DELIVERED,EAST
O003743,C00364,2026-06-25 12:34:53,delivered,WEST
O003744,C00364,2024-03-22 04:16:53,DELIVERED,NORTH
O003745,C00364,2024-01-09 03:34:03,DELIVERED,NORTH
O003746,C00364,2025-08-10 01:16:50,DELIVERED,SOUTH
O003747,C00364,2024-01-11 10:50:18,DELIVERED,NORTH
O003748,C00364,2024-06-07 18:41:29,DELIVERED,NORTH
O003749,C00364,2025-10-04 05:49:49,DELIVERED,NORTH
O003750,C00364,2024-07-27 19:21:14,DELIVERED,NORTH
O003751,C00364,2026-01-02 03:01:20,DELIVERED,NORTH
O003752,C00364,2025-01-08 10:44:26,DELIVERED,NORTH
O003753,C00365,2026-07-25 15:24:38,DELIVERED,NORTH
O003754,C00365,2025-06-11 18:42:29,DELIVERED,CENTRAL
O003755,C00365,2024-11-22 09:48:36,DELIVERED,NORTH
O003756,C00366,2024-05-29 14:16:44,DELIVERED,NORTH
O003757,C00367,2025-12-03 14:22:28,DELIVERED,WEST
O003758,C00368,2025-11-20 23:17:10,DELIVERED,EAST
O003759,C00368,2025-11-09 18:02:53,PLACED,NORTH
O003760,C00369,2026-06-10 07:32:10,Delivered,EAST
O003761,C00369,2024-02-16 00:41:29,DELIVERED,NORTH
O003762,C00369,2024-09-23 22:29:33,SHIPPED,NORTH
O003763,C00369,2025-07-20 05:11:44,PLACED,WEST
O003764,C00369,2024-11-13 18:43:42,PLACED,NORTH
O003765,C00369,08-12-2024 11:52:04,DELIVERED,WEST
O003766,C00370,2025-10-23 08:38:16,DELIVERED,WEST
O003767,C00371,2024-05-12 01:51:46,DELIVERED,NORTH
O003768,C00371,2024-10-24 07:14:50,SHIPPED,NORTH
O003769,C00371,2025-10-22 14:56:48,DELIVERED,NORTH
O003770,C00372,2024-04-16 13:17:22,PLACED,NORTH
O003771,C00372,2025-12-27 22:15:55,RETURNED,WEST
O003772,C00372,2024-06-22 01:38:16,SHIPPED,CENTRAL
O003773,C00372,2024-12-10 05:08:17,DELIVERED,EAST
O003774,C00372,2024-05-28 15:08:03,DELIVERED,EAST
O003775,C00373,2026-01-04 18:27:29,PLACED,NORTH
O003776,C00373,2025-12-06 05:03:05,CANCELLED,WEST
O003777,C00373,2025-09-19 15:52:41,PLACED,NORTH
O003778,C00374,2026-12-04 00:00:00,DELIVERED,NORTH
O003779,C00374,2024-06-29 14:54:43,PLACED,NORTH
O003780,C00374,2025-08-08 14:41:39,DELIVERED,WEST
O003781,C00374,2025-12-19 18:16:22,DELIVERED,NORTH
O003782,C00374,2024-11-16 08:50:53,DELIVERED,WEST
O003783,C00374,2025-08-19 22:47:59,DELIVERED,NORTH
O003784,C00375,2025-05-09 07:24:20,DELIVERED,SOUTH
O003785,C00375,2024-12-20 07:57:01,DELIVERED,NORTH
O003786,C00375,2025-12-20 19:31:21,DELIVERED,NORTH
O003787,C00375,2024-07-08 11:48:54,DELIVERED,NORTH
O003788,C00375,2024-11-12 05:21:24,PLACED,NORTH
O003789,C00375,2025-12-08 07:13:28,PLACED,NORTH
O003790,C00376,2025-01-01 22:28:26,DELIVERED,EAST
O003791,C00376,2025-10-04 00:33:21,DELIVERED,WEST
O003792,C00376,2025-10-06 02:33:38,RETURNED,WEST
O003793,C00376,2026-06-17 13:11:40,SHIPPED,CENTRAL
O003794,,2024-11-27 22:35:15,DELIVERED,EAST
O003795,C00376,2025-05-10 19:07:33,DELIVERED,SOUTH
O003796,C00376,2024-01-20 13:03:57,DELIVERED,NORTH
O003797,C00376,2024-10-20 20:05:43,DELIVERED,NORTH
O003798,C00376,2026-02-12 12:57:26,DELIVERED,SOUTH
O003799,C00376,2024-10-06 11:31:39,DELIVERED,NORTH
O003800,C00376,2026-02-20 13:42:36,SHIPPED,SOUTH
O003801,C00376,2025-11-15 12:44:32,DELIVERED,WEST
O003802,C00376,2026-05-28 10:25:29,DELIVERED,EAST
O003803,C00376,2024-03-16 01:22:10,DELIVERED,WEST
O003804,C00376,2024-12-11 06:54:01,DELIVERED,NORTH
O003805,C00376,2026-04-14 21:20:53,DELIVERED,CENTRAL
O003806,C00377,2025-12-01 15:34:04,DELIVERED,EAST
O003807,C00377,2024-12-18 10:23:05,DELIVERED,NORTH
O003808,C00377,2026-01-07 05:35:29,SHIPPED,CENTRAL
O003809,C00378,2024-05-14 06:25:40,PLACED,SOUTH
O003810,C00378,2024-09-27 22:34:45,DELIVERED,EAST
O003811,C00379,2025-03-08 17:51:19,DELIVERED,NORTH
O003812,C00379,2024-11-16 11:31:01,RETURNED,NORTH
O003813,C00379,2025-02-01 02:51:30,DELIVERED,EAST
O003814,C00379,2025-12-15 18:00:17,SHIPPED,SOUTH
O003815,C00379,2025-11-05 11:18:38,DELIVERED,CENTRAL
O003816,C00379,2024-10-20 16:04:54,DELIVERED,NORTH
O003817,C00379,2025-11-08 18:38:23,DELIVERED,NORTH
O003818,C00379,2024-11-01 21:47:16,DELIVERED,WEST
O003819,C00379,2026-03-05 22:30:06,RETURNED,SOUTH
O003820,C00379,2025-05-13 04:03:41,DELIVERED,SOUTH
O003821,C00380,2025-10-21 18:41:03,DELIVERED,NORTH
O003822,C00380,2026-02-07 13:28:20,DELIVERED,WEST
O003823,C00380,2026-01-17 12:45:32,DELIVERED,WEST
O003824,C00381,2026-03-22 13:55:03,DELIVERED,CENTRAL
O003825,C00381,2024-11-14 15:04:41,DELIVERED,WEST
O003826,C00381,2024-08-16 04:39:13,DELIVERED,NORTH
O003827,C00381,2026-01-24 17:44:29,SHIPPED,NORTH
O003828,C00382,2025-11-26 13:17:50,DELIVERED,SOUTH
O003829,C00382,2025-11-11 16:00:24,DELIVERED,WEST
O003830,C00382,2024-11-03 06:56:02,DELIVERED,NORTH
O003831,C00382,2026-05-07 07:54:56,SHIPPED,CENTRAL
O003832,C00382,2025-11-26 01:26:57,RETURNED,NORTH
O003833,C00382,2025-11-18 10:22:47,DELIVERED,NORTH
O003834,C00382,2025-09-10 15:00:30,Delivered,SOUTH
O003835,C00382,2025-10-27 00:06:00,SHIPPED,WEST
O003836,NULL,2024-03-05 23:49:01,RETURNED,SOUTH
O003837,C00382,2025-08-11 10:48:26,SHIPPED,EAST
O003838,C00382,2026-01-10 18:25:47,DELIVERED,NORTH
O003839,C00382,2025-10-23 01:30:03,SHIPPED,WEST
O003840,C00382,2026-07-05 15:32:18,DELIVERED,NORTH
O003841,NULL,2024-11-09 09:50:52,SHIPPED,SOUTH
O003842,C00382,2024-11-27 08:40:33,DELIVERED,NORTH
O003843,C00382,2025-12-25 04:26:13,DELIVERED,NORTH
O003844,C00382,2024-10-28 19:50:27,DELIVERED,south
O003845,C00382,2025-10-07 04:17:02,DELIVERED,EAST
O003846,C00382,2026-05-11 14:27:27,PLACED,NORTH
O003847,NULL,2025-11-13 14:48:53,SHIPPED,WEST
